pair,r_lower_angstrom,r_upper_angstrom,r_center_angstrom,g_r,count,expected_count
eda_n-eda_n,6.1000000000000005,6.2,6.15,1.6907805801523323,235,138.98905792898773
eda_n-eda_n,6.2,6.300000000000001,6.25,1.4420497207838872,207,143.54567461618203
eda_n-eda_n,6.300000000000001,6.4,6.3500000000000005,1.268763312754469,188,148.1757851209099
eda_n-eda_n,6.4,6.5,6.45,1.2297275694568448,188,152.87938944317335
eda_n-eda_n,6.5,6.6000000000000005,6.550000000000001,1.3066382687967841,206,157.65648758297488
eda_n-eda_n,6.6000000000000005,6.7,6.65,1.335326440016268,217,162.507079540308
eda_n-eda_n,6.7,6.800000000000001,6.75,1.063123461303786,178,167.43116531517947
eda_n-eda_n,6.800000000000001,6.9,6.8500000000000005,0.9859145010370145,170,172.42874490758467
eda_n-eda_n,6.9,7.0,6.95,1.0366207793567837,184,177.49981831752473
eda_n-eda_n,7.0,7.1000000000000005,7.050000000000001,1.0238475135274494,187,182.64438554500285
eda_n-eda_n,7.1000000000000005,7.2,7.15,1.1657465553929467,219,187.86244659001377
eda_n-eda_n,7.2,7.300000000000001,7.25,1.1234558868473383,217,193.1540014525619
eda_n-eda_n,7.300000000000001,7.4,7.3500000000000005,1.032646488400115,205,198.51905013264283
eda_n-eda_n,7.4,7.5,7.45,1.0786556026811958,220,203.957592630261
eda_n-eda_n,7.5,7.6000000000000005,7.550000000000001,1.0407236652756313,218,209.46962894541616
eda_n-eda_n,7.6000000000000005,7.7,7.65,1.0136934214204467,218,215.05515907810235
eda_n-eda_n,7.7,7.800000000000001,7.75,1.0873791466731229,240,220.71418302832913
eda_n-eda_n,7.800000000000001,7.9,7.8500000000000005,1.006859447271492,228,226.44670079608593
eda_n-eda_n,7.9,8.0,7.95,1.029051491151323,239,232.2527123813815
eda_n-eda_n,8.0,8.1,8.05,1.0078434671006238,240,238.13221778421098
eda_n-eda_n,8.1,8.200000000000001,8.15,1.069298678563978,261,244.08521700458073
eda_n-eda_n,8.200000000000001,8.3,8.25,0.9195890906544812,230,250.1117100424784
eda_n-eda_n,8.3,8.4,8.350000000000001,1.1006523254571055,282,256.2116968979139
eda_n-eda_n,8.4,8.5,8.45,1.0671334508762615,280,262.3851775708858
eda_n-eda_n,8.5,8.6,8.55,0.93436321033767,251,268.6321520613927
eda_n-eda_n,8.6,8.700000000000001,8.65,1.0074462997581504,277,274.95262036944024
eda_n-eda_n,8.700000000000001,8.8,8.75,1.1409415289616662,321,281.34658249501325
eda_n-eda_n,8.8,8.9,8.850000000000001,1.0562375680133975,304,287.8140384381253
eda_n-eda_n,8.9,9.0,8.95,1.1109035454129284,327,294.3549881987752
